9.68188	11.0356	0.446276	24.0936	39.0303	39.9274	37.5614	42.7059
9.9041	11.0356	0.446276	12.3227	39.0974	39.9971	37.6389	42.7068
10.1263	11.0356	0.446276	-7.51011	39.2222	40.1645	37.7031	42.7082
10.3485	11.0356	0.446276	-40.7913	39.2553	40.1613	37.7817	42.7096
10.5708	11.0356	0.446276	-96.5055	39.3584	40.3098	37.8511	42.7115
10.793	11.0356	0.446276	-189.64	39.4101	40.366	37.9113	42.7137
11.0152	11.0356	0.446276	0	39.4391	40.5055	37.9614	42.7166
11.2374	11.0356	0.446276	0	39.4498	40.4594	37.9968	42.7193
11.4597	11.0356	0.446276	0	39.4312	40.5599	38.0119	42.7225
11.6819	11.0356	0.446276	0	39.5141	40.5994	38.0464	42.726
11.9041	11.0356	0.446276	0	39.3869	40.5193	38.0457	42.7289
12.1263	11.0356	0.446276	0	39.1419	40.5837	37.9895	42.7321
12.3485	11.0356	0.446276	0	39.0653	40.5253	37.9604	42.7349
12.5708	11.0356	0.446276	0	38.7799	40.4485	37.906	42.7372
12.793	11.0356	0.446276	0	38.9223	40.4047	37.8721	42.7393
13.0152	11.0356	0.446276	0	38.6718	40.3408	37.7036	42.7411
13.2374	11.0356	0.446276	0	37.4218	40.2604	37.5657	42.7425
13.4597	11.0356	0.446276	0	37.4631	39.9761	37.4217	42.7433
13.6819	11.0356	0.446276	0	37.0609	39.8744	37.2983	42.7438
13.9041	11.0356	0.446276	0	37.2439	39.5441	37.1622	42.7441
14.1263	11.0356	0.446276	0	37.4992	39.4558	36.9954	42.7444
14.3485	11.0356	0.446276	0	35.2906	39.0219	36.7703	42.7444
