log(E/eV)	z/pc	t/yr	Synchr	IC	IC - IR	SSC
14.057	26.5609	1.0915	0	36.1964	38.9064	34.9746
14.8501	26.5609	1.0915	0	34.2909	37.9109	34.2421
15.6432	26.5609	1.0915	0	31.5336	35.4625	32.5736
16.4363	26.5609	1.0915	0	23.6076	27.6434	25.6132
17.2294	26.5609	1.0915	0	0	0	0
18.0225	26.5609	1.0915	0	0	0	0
-4.97566	27.1859	1.10089	39.358	0	0	0
-4.18256	27.1859	1.10089	39.7528	0	0	28.0623
-3.38946	27.1859	1.10089	40.117	0	0	29.3102
-2.59635	27.1859	1.10089	40.4406	0	29.1955	30.155
-1.80325	27.1859	1.10089	40.7064	0	31.9509	30.8535
-1.01014	27.1859	1.10089	40.9154	0	33.8395	31.4558
-0.217041	27.1859	1.10089	41.0944	30.401	35.018	31.9945
0.576062	27.1859	1.10089	41.2131	32.8144	35.7641	32.4806
1.36917	27.1859	1.10089	41.2849	34.4851	36.368	32.9358
2.16227	27.1859	1.10089	41.3267	35.5416	36.8874	33.3555
2.95537	27.1859	1.10089	41.3488	36.2428	37.3302	33.7469
3.74848	27.1859	1.10089	41.3541	36.826	37.7417	34.0959
4.54158	27.1859	1.10089	41.3391	37.3174	38.1433	34.4314
5.33468	27.1859	1.10089	41.2945	37.7697	38.5209	34.6786
6.12779	27.1859	1.10089	41.2132	38.1779	38.7797	34.9775
6.92089	27.1859	1.10089	41.11	38.5575	39.0909	35.2149
7.71399	27.1859	1.10089	40.9351	38.8745	39.2364	35.4275
8.5071	27.1859	1.10089	40.6014	39.181	39.3859	35.6025
9.3002	27.1859	1.10089	40.0059	39.3704	39.4743	35.7468
10.0933	27.1859	1.10089	39.027	39.4502	39.5499	35.8321
10.8864	27.1859	1.10089	37.1469	39.426	39.5407	35.8296
11.6795	27.1859	1.10089	32.0887	39.3419	39.5849	35.7235
12.4726	27.1859	1.10089	24.2425	39.0012	39.4995	35.5683
13.2657	27.1859	1.10089	-29.9494	37.8955	39.3095	35.278
14.0588	27.1859	1.10089	0	36.1786	38.8859	34.8943
14.8519	27.1859	1.10089	0	34.2731	37.8922	34.1629
15.645	27.1859	1.10089	0	31.5159	35.4447	32.4953
16.4381	27.1859	1.10089	0	23.5899	27.6257	25.5357
17.2312	27.1859	1.10089	0	0	0	0
18.0243	27.1859	1.10089	0	0	0	0
-4.97349	27.8256	1.10667	39.3205	0	0	0
-4.18038	27.8256	1.10667	39.7147	0	0	27.9734
-3.38728	27.8256	1.10667	40.0782	0	0	29.2211
-2.59418	27.8256	1.10667	40.4007	0	29.1784	30.0656
-1.80107	27.8256	1.10667	40.6649	0	31.9333	30.7637
-1.00797	27.8256	1.10667	40.872	0	33.8198	31.3657
-0.214865	27.8256	1.10667	41.0496	30.3837	34.9968	31.904
0.578238	27.8256	1.10667	41.1669	32.7965	35.7421	32.3897
1.37134	27.8256	1.10667	41.2377	34.4649	36.3456	32.8445
2.16445	27.8256	1.10667	41.279	35.52	36.8646	33.2637
2.95755	27.8256	1.10667	41.3009	36.2206	37.3073	33.6546
3.75065	27.8256	1.10667	41.306	36.8034	37.7186	34.0028
4.54376	27.8256	1.10667	41.2907	37.2947	38.1197	34.3375
5.33686	27.8256	1.10667	41.2456	37.7469	38.4966	34.5836
6.12996	27.8256	1.10667	41.164	38.1549	38.7546	34.8816
6.92307	27.8256	1.10667	41.0597	38.534	39.0648	35.118
7.71617	27.8256	1.10667	40.8827	38.8506	39.2093	35.3296
8.50927	27.8256	1.10667	40.5448	39.156	39.358	35.5037
9.30238	27.8256	1.10667	39.941	39.3441	39.4455	35.647
10.0955	27.8256	1.10667	38.9522	39.4229	39.5202	35.7317
10.8886	27.8256	1.10667	37.0711	39.398	39.5121	35.7287
11.6817	27.8256	1.10667	32.0127	39.3137	39.556	35.6228
12.4748	27.8256	1.10667	23.9582	38.9739	39.4703	35.4682
13.2679	27.8256	1.10667	-31.5338	37.8698	39.2806	35.1787
14.061	27.8256	1.10667	0	36.1533	38.8575	34.7958
14.8541	27.8256	1.10667	0	34.2478	37.8659	34.0653
15.6472	27.8256	1.10667	0	31.4907	35.4193	32.3985
16.4403	27.8256	1.10667	0	23.5648	27.6007	25.4397
17.2334	27.8256	1.10667	0	0	0	0
18.0265	27.8256	1.10667	0	0	0	0
-4.97181	28.4804	1.11681	39.2903	0	0	0
-4.17871	28.4804	1.11681	39.684	0	0	27.901
-3.3856	28.4804	1.11681	40.0468	0	0	29.1485
-2.5925	28.4804	1.11681	40.368	0	29.167	29.9927
-1.7994	28.4804	1.11681	40.6303	0	31.9214	30.6906
-1.00629	28.4804	1.11681	40.8354	0	33.8063	31.2922
-0.21319	28.4804	1.11681	41.0113	30.3722	34.9823	31.8302
0.579914	28.4804	1.11681	41.1271	32.7844	35.7268	32.3154
1.37302	28.4804	1.11681	41.197	34.4511	36.3301	32.7698
2.16612	28.4804	1.11681	41.2378	35.5052	36.8488	33.1885
2.95922	28.4804	1.11681	41.2594	36.2053	37.2915	33.5787
3.75233	28.4804	1.11681	41.2642	36.7878	37.7025	33.926
4.54543	28.4804	1.11681	41.2487	37.2788	38.1031	34.2598
5.33853	28.4804	1.11681	41.2032	37.731	38.4794	34.5047
6.13164	28.4804	1.11681	41.1212	38.1388	38.7365	34.8017
6.92474	28.4804	1.11681	41.0159	38.5175	39.0455	35.0369
7.71784	28.4804	1.11681	40.8367	38.8336	39.1888	35.2474
8.51095	28.4804	1.11681	40.4948	39.1377	39.3365	35.4203
9.30405	28.4804	1.11681	39.8825	39.3244	39.4229	35.5627
10.0972	28.4804	1.11681	38.8829	39.402	39.497	35.6465
10.8903	28.4804	1.11681	37.0007	39.3761	39.4895	35.6429
11.6834	28.4804	1.11681	31.9422	39.2915	39.5333	35.5373
12.4765	28.4804	1.11681	23.6743	38.9525	39.4474	35.3834
13.2696	28.4804	1.11681	-33.1483	37.8495	39.2579	35.0948
14.0627	28.4804	1.11681	0	36.1333	38.835	34.7126
14.8558	28.4804	1.11681	0	34.2279	37.8451	33.9831
15.6489	28.4804	1.11681	0	31.4708	35.3993	32.3172
16.442	28.4804	1.11681	0	23.5449	27.5809	25.3593
17.2351	28.4804	1.11681	0	0	0	0
18.0282	28.4804	1.11681	0	0	0	0
-4.96999	29.1505	1.12537	39.255	0	0	0
-4.17689	29.1505	1.12537	39.6482	0	0	27.8179
-3.38379	29.1505	1.12537	40.0102	0	0	29.0652
-2.59068	29.1505	1.12537	40.3303	0	29.1509	29.9091
-1.79758	29.1505	1.12537	40.5908	0	31.9048	30.6067
-1.00448	29.1505	1.12537	40.7939	0	33.788	31.2079
-0.211373	29.1505	1.12537	40.9682	30.3559	34.9628	31.7456
0.58173	29.1505	1.12537	41.0825	32.7674	35.7065	32.2304
1.37483	29.1505	1.12537	41.1515	34.4323	36.3095	32.6844
2.16794	29.1505	1.12537	41.1919	35.4852	36.8279	33.1025
2.96104	29.1505	1.12537	41.2132	36.1849	37.2705	33.4921
3.75414	29.1505	1.12537	41.2179	36.7671	37.6813	33.8386
4.54725	29.1505	1.12537	41.2021	37.2579	38.0815	34.1715
5.34035	29.1505	1.12537	41.1562	37.7099	38.4571	34.4153
6.13345	29.1505	1.12537	41.0739	38.1176	38.7132	34.7113
6.92656	29.1505	1.12537	40.9677	38.4958	39.0212	34.9454
7.71966	29.1505	1.12537	40.7863	38.8115	39.1634	35.1548
8.51276	29.1505	1.12537	40.4402	39.1145	39.3101	35.3267
9.30587	29.1505	1.12537	39.8193	39.2998	39.3956	35.4681
10.099	29.1505	1.12537	38.8081	39.3762	39.469	35.5511
10.8921	29.1505	1.12537	36.9247	39.3496	39.4624	35.547
11.6852	29.1505	1.12537	31.8663	39.2647	39.5059	35.4417
12.4783	29.1505	1.12537	23.3798	38.9264	39.4197	35.2884
13.2714	29.1505	1.12537	-34.8048	37.8247	39.2305	35.0007
14.0645	29.1505	1.12537	0	36.1088	38.8079	34.6192
14.8576	29.1505	1.12537	0	34.2035	37.8198	33.8907
15.6507	29.1505	1.12537	0	31.4464	35.3749	32.2257
16.4438	29.1505	1.12537	0	23.5206	27.5567	25.2686
17.2369	29.1505	1.12537	0	0	0	0
18.03	29.1505	1.12537	0	0	0	0
-4.96844	29.8365	1.13624	39.223	0	0	0
-4.17534	29.8365	1.13624	39.6157	0	0	27.7424
-3.38223	29.8365	1.13624	39.977	0	0	28.9896
-2.58913	29.8365	1.13624	40.2958	0	29.1372	29.8332
-1.79602	29.8365	1.13624	40.5545	0	31.8907	30.5304
-1.00292	29.8365	1.13624	40.7555	0	33.7723	31.1314
-0.209818	29.8365	1.13624	40.9281	30.342	34.9461	31.6686
0.583286	29.8365	1.13624	41.0409	32.753	35.6893	32.1531
1.37639	29.8365	1.13624	41.109	34.4164	36.292	32.6066
2.16949	29.8365	1.13624	41.1489	35.4683	36.8101	33.0242
2.9626	29.8365	1.13624	41.1699	36.1675	37.2526	33.4131
3.7557	29.8365	1.13624	41.1744	36.7494	37.6632	33.7587
4.5488	29.8365	1.13624	41.1583	37.2401	38.0629	34.0907
5.34191	29.8365	1.13624	41.112	37.692	38.4379	34.3333
6.13501	29.8365	1.13624	41.0295	38.0995	38.693	34.6282
6.92811	29.8365	1.13624	40.9224	38.4773	38.9998	34.8611
7.72122	29.8365	1.13624	40.7389	38.7925	39.1409	35.0694
8.51432	29.8365	1.13624	40.3887	39.0942	39.2865	35.2402
9.30742	29.8365	1.13624	39.7589	39.2782	39.3711	35.3806
10.1005	29.8365	1.13624	38.7354	39.3532	39.4439	35.4627
10.8936	29.8365	1.13624	36.8506	39.3257	39.4379	35.4581
11.6867	29.8365	1.13624	31.7923	39.2406	39.4812	35.353
12.4798	29.8365	1.13624	23.082	38.9029	39.3947	35.2004
13.2729	29.8365	1.13624	-36.4967	37.8023	39.2057	34.9136
14.066	29.8365	1.13624	0	36.0867	38.7835	34.5329
14.8591	29.8365	1.13624	0	34.1814	37.7969	33.8054
15.6523	29.8365	1.13624	0	31.4243	35.3527	32.1413
16.4454	29.8365	1.13624	0	23.4986	27.5347	25.185
17.2385	29.8365	1.13624	0	0	0	0
18.0316	29.8365	1.13624	0	0	0	0
-4.96675	30.5386	1.14557	39.1857	0	0	0
-4.17365	30.5386	1.14557	39.5779	0	0	27.6557
-3.38055	30.5386	1.14557	39.9384	0	0	28.9027
-2.58744	30.5386	1.14557	40.256	0	29.1184	29.746
-1.79434	30.5386	1.14557	40.5129	0	31.8715	30.4429
-1.00124	30.5386	1.14557	40.7119	0	33.7515	31.0436
-0.208133	30.5386	1.14557	40.8828	30.3231	34.9242	31.5805
0.58497	30.5386	1.14557	40.9942	32.7335	35.6666	32.0645
1.37807	30.5386	1.14557	41.0615	34.3951	36.2691	32.5176
2.17118	30.5386	1.14557	41.1009	35.446	36.7869	32.9347
2.96428	30.5386	1.14557	41.1217	36.1448	37.2293	33.323
3.75738	30.5386	1.14557	41.126	36.7264	37.6397	33.6677
4.55049	30.5386	1.14557	41.1097	37.2169	38.039	33.9988
5.34359	30.5386	1.14557	41.0631	37.6687	38.4133	34.2403
6.13669	30.5386	1.14557	40.9804	38.076	38.6676	34.5342
6.9298	30.5386	1.14557	40.8724	38.4534	38.9732	34.766
7.7229	30.5386	1.14557	40.6869	38.7682	39.1132	34.9732
8.516	30.5386	1.14557	40.3325	39.0687	39.2579	35.1429
9.30911	30.5386	1.14557	39.6937	39.2513	39.3416	35.2825
10.1022	30.5386	1.14557	38.6569	39.3252	39.4137	35.3637
10.8953	30.5386	1.14557	36.7705	39.2969	39.4084	35.3586
11.6884	30.5386	1.14557	31.7124	39.2115	39.4515	35.2538
12.4815	30.5386	1.14557	22.7729	38.8745	39.3648	35.1018
13.2746	30.5386	1.14557	-38.2326	37.7751	39.1761	34.8159
14.0677	30.5386	1.14557	0	36.0597	38.7541	34.4359
14.8608	30.5386	1.14557	0	34.1545	37.7692	33.7094
15.6539	30.5386	1.14557	0	31.3975	35.3258	32.0462
16.447	30.5386	1.14557	0	23.4718	27.508	25.0907
17.2401	30.5386	1.14557	0	0	0	0
18.0332	30.5386	1.14557	0	0	0	0
-4.96531	31.2572	1.15718	39.1517	0	0	0
-4.17221	31.2572	1.15718	39.5434	0	0	27.5767
-3.37911	31.2572	1.15718	39.9031	0	0	28.8236
-2.586	31.2572	1.15718	40.2195	0	29.1022	29.6666
-1.7929	31.2572	1.15718	40.4746	0	31.8549	30.3632
-0.999795	31.2572	1.15718	40.6714	0	33.7335	30.9635
-0.206692	31.2572	1.15718	40.8406	30.3067	34.9052	31.5001
0.586412	31.2572	1.15718	40.9505	32.7167	35.6471	31.9837
1.37952	31.2572	1.15718	41.0169	34.3768	36.2493	32.4363
2.17262	31.2572	1.15718	41.0559	35.4268	36.7669	32.8529
2.96572	31.2572	1.15718	41.0764	36.1251	37.2092	33.2405
3.75883	31.2572	1.15718	41.0805	36.7065	37.6194	33.5844
4.55193	31.2572	1.15718	41.0641	37.1968	38.0183	33.9144
5.34503	31.2572	1.15718	41.0171	37.6486	38.3919	34.1547
6.13814	31.2572	1.15718	40.9343	38.0557	38.6452	34.4476
6.93124	31.2572	1.15718	40.8255	38.4327	38.9497	34.6782
7.72434	31.2572	1.15718	40.6379	38.747	39.0884	34.8843
8.51745	31.2572	1.15718	40.2795	39.0462	39.2321	35.0528
9.31055	31.2572	1.15718	39.6315	39.2273	39.3149	35.1914
10.1037	31.2572	1.15718	38.5806	39.3	39.3863	35.2718
10.8968	31.2572	1.15718	36.6923	39.2708	39.3817	35.2661
11.6899	31.2572	1.15718	31.6346	39.1851	39.4246	35.1616
12.483	31.2572	1.15718	22.4604	38.8487	39.3376	35.0102
13.2761	31.2572	1.15718	-40.0055	37.7502	39.1491	34.7253
14.0692	31.2572	1.15718	0	36.0352	38.7274	34.3461
14.8623	31.2572	1.15718	0	34.13	37.744	33.6206
15.6554	31.2572	1.15718	0	31.373	35.3012	31.9583
16.4485	31.2572	1.15718	0	23.4474	27.4836	25.0036
17.2416	31.2572	1.15718	0	0	0	0
18.0347	31.2572	1.15718	0	0	0	0
-4.96375	31.9927	1.16729	39.1121	0	0	0
-4.17065	31.9927	1.16729	39.5032	0	0	27.4859
-3.37755	31.9927	1.16729	39.8622	0	0	28.7326
-2.58444	31.9927	1.16729	40.1773	0	29.0805	29.5753
-1.79134	31.9927	1.16729	40.4306	0	31.8328	30.2716
-0.998236	31.9927	1.16729	40.6255	0	33.7099	30.8716
-0.205132	31.9927	1.16729	40.793	30.2849	34.8806	31.4078
0.587971	31.9927	1.16729	40.9015	32.6944	35.6219	31.891
1.38107	31.9927	1.16729	40.967	34.3529	36.2238	32.3433
2.17418	31.9927	1.16729	41.0056	35.4019	36.7411	32.7593
2.96728	31.9927	1.16729	41.026	36.0998	37.1834	33.1462
3.76039	31.9927	1.16729	41.0299	36.6809	37.5933	33.4893
4.55349	31.9927	1.16729	41.0132	37.1711	37.9918	33.8185
5.34659	31.9927	1.16729	40.966	37.6228	38.3648	34.0576
6.1397	31.9927	1.16729	40.8832	38.0297	38.6172	34.3495
6.9328	31.9927	1.16729	40.7735	38.4063	38.9205	34.5789
7.7259	31.9927	1.16729	40.5839	38.7201	39.0582	34.7839
8.51901	31.9927	1.16729	40.2214	39.0182	39.2009	34.9514
9.31211	31.9927	1.16729	39.5642	39.1979	39.2828	35.0891
10.1052	31.9927	1.16729	38.4982	39.2693	39.3537	35.1686
10.8983	31.9927	1.16729	36.6078	39.2394	39.3497	35.1625
11.6914	31.9927	1.16729	31.5505	39.1534	39.3923	35.0582
12.4845	31.9927	1.16729	22.136	38.8176	39.3052	34.9075
13.2776	31.9927	1.16729	-41.8247	37.7203	39.1169	34.6235
14.0707	31.9927	1.16729	0	36.0055	38.6954	34.2449
14.8638	31.9927	1.16729	0	34.1004	37.7136	33.5205
15.6569	31.9927	1.16729	0	31.3434	35.2715	31.859
16.45	31.9927	1.16729	0	23.4178	27.4541	24.9052
17.2431	31.9927	1.16729	0	0	0	0
18.0362	31.9927	1.16729	0	0	0	0
-4.96242	32.7455	1.17966	39.0759	0	0	0
-4.16932	32.7455	1.17966	39.4665	0	0	27.4029
-3.37621	32.7455	1.17966	39.8247	0	0	28.6494
-2.58311	32.7455	1.17966	40.1385	0	29.0615	29.4918
-1.79001	32.7455	1.17966	40.3899	0	31.8134	30.1879
-0.996903	32.7455	1.17966	40.5827	0	33.6892	30.7875
-0.2038	32.7455	1.17966	40.7485	30.2657	34.8591	31.3234
0.589304	32.7455	1.17966	40.8555	32.6747	35.5998	31.8062
1.38241	32.7455	1.17966	40.9202	34.3319	36.2015	32.258
2.17551	32.7455	1.17966	40.9583	35.3801	36.7186	32.6734
2.96861	32.7455	1.17966	40.9784	36.0777	37.1609	33.0597
3.76172	32.7455	1.17966	40.9822	36.6585	37.5705	33.4018
4.55482	32.7455	1.17966	40.9654	37.1485	37.9686	33.73
5.34792	32.7455	1.17966	40.9179	37.6001	38.341	33.9679
6.14103	32.7455	1.17966	40.8351	38.0069	38.5923	34.2588
6.93413	32.7455	1.17966	40.7247	38.383	38.8945	34.487
7.72723	32.7455	1.17966	40.5331	38.6963	39.0309	34.6908
8.52034	32.7455	1.17966	40.1666	38.9932	39.1726	34.8573
9.31344	32.7455	1.17966	39.5001	39.1714	39.2536	34.9939
10.1065	32.7455	1.17966	38.418	39.2416	39.3239	35.0726
10.8996	32.7455	1.17966	36.5252	39.2108	39.3205	35.0659
11.6928	32.7455	1.17966	31.4683	39.1245	39.3629	34.9619
12.4859	32.7455	1.17966	21.8078	38.7892	39.2755	34.8118
13.279	32.7455	1.17966	-43.6828	37.6928	39.0874	34.5287
14.0721	32.7455	1.17966	0	35.9782	38.6662	34.151
14.8652	32.7455	1.17966	0	34.0732	37.6858	33.4275
15.6583	32.7455	1.17966	0	31.3162	35.2443	31.767
16.4514	32.7455	1.17966	0	23.3907	27.427	24.814
17.2445	32.7455	1.17966	0	0	0	0
18.0376	32.7455	1.17966	0	0	0	0
-4.96114	33.516	1.19241	39.0385	0	0	0
-4.16803	33.516	1.19241	39.4286	0	0	27.3177
-3.37493	33.516	1.19241	39.786	0	0	28.5641
-2.58183	33.516	1.19241	40.0985	0	29.041	29.4062
-1.78872	33.516	1.19241	40.348	0	31.7926	30.1019
-0.99562	33.516	1.19241	40.5387	0	33.6671	30.7013
-0.202517	33.516	1.19241	40.7027	30.2451	34.8362	31.2368
0.590587	33.516	1.19241	40.8082	32.6537	35.5764	31.7191
1.38369	33.516	1.19241	40.8721	34.3096	36.1779	32.1705
2.17679	33.516	1.19241	40.9098	35.3569	36.6947	32.5854
2.9699	33.516	1.19241	40.9297	36.0541	37.1369	32.971
3.763	33.516	1.19241	40.9334	36.6347	37.5464	33.3122
4.5561	33.516	1.19241	40.9164	37.1246	37.9441	33.6394
5.34921	33.516	1.19241	40.8687	37.5762	38.3158	33.8761
6.14231	33.516	1.19241	40.7859	37.9828	38.5661	34.1659
6.93541	33.516	1.19241	40.6748	38.3585	38.8671	34.3929
7.72852	33.516	1.19241	40.4812	38.6712	39.0023	34.5956
8.52162	33.516	1.19241	40.1109	38.9669	39.143	34.7609
9.31472	33.516	1.19241	39.435	39.1437	39.2231	34.8965
10.1078	33.516	1.19241	38.3358	39.2126	39.2928	34.9743
10.9009	33.516	1.19241	36.4403	39.1809	39.29	34.9671
11.694	33.516	1.19241	31.3839	39.0943	39.3322	34.8634
12.4871	33.516	1.19241	21.4716	38.7595	39.2446	34.714
13.2802	33.516	1.19241	-45.585	37.6639	39.0567	34.4318
14.0733	33.516	1.19241	0	35.9496	38.6357	34.0548
14.8664	33.516	1.19241	0	34.0446	37.6565	33.3324
15.6596	33.516	1.19241	0	31.2876	35.2156	31.6727
16.4527	33.516	1.19241	0	23.3622	27.3985	24.7207
17.2458	33.516	1.19241	0	0	0	0
18.0389	33.516	1.19241	0	0	0	0
-4.9599	34.3047	1.20553	38.9998	0	0	0
-4.1668	34.3047	1.20553	39.3894	0	0	27.2301
-3.3737	34.3047	1.20553	39.746	0	0	28.4763
-2.58059	34.3047	1.20553	40.0572	0	29.019	29.3181
-1.78749	34.3047	1.20553	40.3048	0	31.7702	30.0136
-0.994385	34.3047	1.20553	40.4933	0	33.6436	30.6126
-0.201282	34.3047	1.20553	40.6556	30.223	34.8118	31.1478
0.591822	34.3047	1.20553	40.7597	32.6311	35.5516	31.6297
1.38493	34.3047	1.20553	40.8227	34.2858	36.1529	32.0806
2.17803	34.3047	1.20553	40.86	35.3323	36.6695	32.495
2.97113	34.3047	1.20553	40.8798	36.0292	37.1116	32.8799
3.76424	34.3047	1.20553	40.8833	36.6096	37.5208	33.2202
4.55734	34.3047	1.20553	40.8661	37.0993	37.9182	33.5464
5.35044	34.3047	1.20553	40.8183	37.5508	38.2892	33.7819
6.14355	34.3047	1.20553	40.7355	37.9572	38.5385	34.0705
6.93665	34.3047	1.20553	40.6238	38.3325	38.8383	34.2964
7.72975	34.3047	1.20553	40.4283	38.6447	38.9722	34.4979
8.52286	34.3047	1.20553	40.0542	38.9391	39.1119	34.6621
9.31596	34.3047	1.20553	39.3689	39.1144	39.1912	34.7967
10.1091	34.3047	1.20553	38.2515	39.1821	39.2604	34.8737
10.9022	34.3047	1.20553	36.3529	39.1495	39.258	34.8659
11.6953	34.3047	1.20553	31.2971	39.0626	39.3	34.7624
12.4884	34.3047	1.20553	21.1269	38.7283	39.2122	34.6137
13.2815	34.3047	1.20553	-47.5324	37.6335	39.0245	34.3325
14.0746	34.3047	1.20553	0	35.9194	38.6037	33.9562
14.8677	34.3047	1.20553	0	34.0145	37.6258	33.2348
15.6608	34.3047	1.20553	0	31.2575	35.1855	31.5761
16.4539	34.3047	1.20553	0	23.3321	27.3685	24.6249
17.247	34.3047	1.20553	0	0	0	0
18.0401	34.3047	1.20553	0	0	0	0
-4.95872	35.1119	1.21904	38.9597	0	0	0
-4.16561	35.1119	1.21904	39.3487	0	0	27.1399
-3.37251	35.1119	1.21904	39.7045	0	0	28.3859
-2.5794	35.1119	1.21904	40.0144	0	28.9953	29.2275
-1.7863	35.1119	1.21904	40.2602	0	31.7462	29.9227
-0.993198	35.1119	1.21904	40.4465	0	33.6184	30.5214
-0.200094	35.1119	1.21904	40.607	30.1992	34.7859	31.0562
0.593009	35.1119	1.21904	40.7097	32.6069	35.5251	31.5377
1.38611	35.1119	1.21904	40.7719	34.2603	36.1262	31.9882
2.17922	35.1119	1.21904	40.8089	35.3061	36.6426	32.4019
2.97232	35.1119	1.21904	40.8284	36.0027	37.0847	32.7862
3.76542	35.1119	1.21904	40.8318	36.5828	37.4937	33.1256
4.55853	35.1119	1.21904	40.8145	37.0725	37.8907	33.4508
5.35163	35.1119	1.21904	40.7664	37.5239	38.261	33.685
6.14473	35.1119	1.21904	40.6839	37.9301	38.5093	33.9726
6.93784	35.1119	1.21904	40.5715	38.305	38.8079	34.1972
7.73094	35.1119	1.21904	40.3742	38.6166	38.9406	34.3976
8.52404	35.1119	1.21904	39.9964	38.9098	39.0793	34.5606
9.31715	35.1119	1.21904	39.3018	39.0836	39.1577	34.6943
10.1103	35.1119	1.21904	38.1651	39.15	39.2264	34.7704
10.9034	35.1119	1.21904	36.2629	39.1166	39.2245	34.7621
11.6965	35.1119	1.21904	31.2078	39.0294	39.2663	34.6589
12.4896	35.1119	1.21904	20.7737	38.6955	39.1783	34.5108
13.2827	35.1119	1.21904	-49.5262	37.6015	38.9907	34.2305
14.0758	35.1119	1.21904	0	35.8876	38.5701	33.855
14.8689	35.1119	1.21904	0	33.9827	37.5935	33.1346
15.662	35.1119	1.21904	0	31.2258	35.1537	31.4768
16.4551	35.1119	1.21904	0	23.3004	27.3369	24.5265
17.2482	35.1119	1.21904	0	0	0	0
18.0413	35.1119	1.21904	0	0	0	0
-4.95771	35.9381	1.23477	38.9234	0	0	0
-4.16461	35.9381	1.23477	39.3119	0	0	27.0581
-3.37151	35.9381	1.23477	39.6669	0	0	28.304
-2.5784	35.9381	1.23477	39.9754	0	28.9747	29.1453
-1.7853	35.9381	1.23477	40.2191	0	31.7253	29.8401
-0.992197	35.9381	1.23477	40.4033	0	33.5965	30.4385
-0.199093	35.9381	1.23477	40.5619	30.1784	34.7634	30.9729
0.59401	35.9381	1.23477	40.6631	32.5858	35.5022	31.4541
1.38711	35.9381	1.23477	40.7245	34.2383	36.1032	31.9041
2.18022	35.9381	1.23477	40.7611	35.2834	36.6194	32.3172
2.97332	35.9381	1.23477	40.7804	35.9797	37.0614	32.7007
3.76642	35.9381	1.23477	40.7837	36.5597	37.4702	33.0392
4.55953	35.9381	1.23477	40.7663	37.0492	37.8667	33.3633
5.35263	35.9381	1.23477	40.7181	37.5005	38.2364	33.5962
6.14573	35.9381	1.23477	40.6357	37.9066	38.4837	33.8827
6.93884	35.9381	1.23477	40.5228	38.281	38.7809	34.106
7.73194	35.9381	1.23477	40.3237	38.5921	38.9123	34.3052
8.52504	35.9381	1.23477	39.9423	38.884	39.0499	34.467
9.31815	35.9381	1.23477	39.2384	39.0562	39.1275	34.5996
10.1113	35.9381	1.23477	38.0814	39.1212	39.1956	34.6748
10.9044	35.9381	1.23477	36.1752	39.0869	39.1942	34.6659
11.6975	35.9381	1.23477	31.1207	38.9993	39.2357	34.563
12.4906	35.9381	1.23477	20.4164	38.6657	39.1476	34.4156
13.2837	35.9381	1.23477	-51.5626	37.5724	38.9602	34.1363
14.0768	35.9381	1.23477	0	35.8587	38.5397	33.7615
14.8699	35.9381	1.23477	0	33.9539	37.5641	33.0422
15.663	35.9381	1.23477	0	31.197	35.1248	31.3854
16.4561	35.9381	1.23477	0	23.2716	27.3081	24.436
17.2492	35.9381	1.23477	0	0	0	0
18.0423	35.9381	1.23477	0	0	0	0
-4.95661	36.7838	1.24906	38.8802	0	0	0
-4.16351	36.7838	1.24906	39.2682	0	0	26.9621
-3.37041	36.7838	1.24906	39.6224	0	0	28.2079
-2.5773	36.7838	1.24906	39.9296	0	28.9474	29.0489
-1.7842	36.7838	1.24906	40.1714	0	31.6977	29.7435
-0.991095	36.7838	1.24906	40.3534	0	33.5679	30.3416
-0.197992	36.7838	1.24906	40.5102	30.151	34.734	30.8757
0.595111	36.7838	1.24906	40.6101	32.558	35.4724	31.3564
1.38821	36.7838	1.24906	40.6707	34.2094	36.0732	31.8059
2.18132	36.7838	1.24906	40.7068	35.2538	36.5892	32.2185
2.97442	36.7838	1.24906	40.726	35.9498	37.0311	32.6013
3.76753	36.7838	1.24906	40.7292	36.5296	37.4398	32.9388
4.56063	36.7838	1.24906	40.7117	37.019	37.8359	33.262
5.35373	36.7838	1.24906	40.6633	37.4702	38.2049	33.4936
6.14684	36.7838	1.24906	40.5812	37.8761	38.4511	33.779
6.93994	36.7838	1.24906	40.4677	38.2501	38.7472	34.0011
7.73304	36.7838	1.24906	40.2669	38.5606	38.8773	34.1991
8.52615	36.7838	1.24906	39.882	38.8513	39.0139	34.3598
9.31925	36.7838	1.24906	39.1691	39.022	39.0906	34.4914
10.1124	36.7838	1.24906	37.9905	39.0857	39.1583	34.5657
10.9055	36.7838	1.24906	36.0798	39.0505	39.1573	34.5563
11.6986	36.7838	1.24906	31.026	38.9626	39.1986	34.4537
12.4917	36.7838	1.24906	20.0451	38.6295	39.1104	34.307
13.2848	36.7838	1.24906	-53.6525	37.537	38.9231	34.0285
14.0779	36.7838	1.24906	0	35.8234	38.5028	33.6546
14.871	36.7838	1.24906	0	33.9186	37.5283	32.9363
15.6641	36.7838	1.24906	0	31.1617	35.0895	31.2804
16.4572	36.7838	1.24906	0	23.2364	27.2729	24.3319
17.2503	36.7838	1.24906	0	0	0	0
18.0434	36.7838	1.24906	0	0	0	0
-4.95569	37.6494	1.26557	38.8409	0	0	0
-4.16258	37.6494	1.26557	39.2284	0	0	26.8747
